LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
24,GUJARAT,672,ARVALLI,383350,2/10/2025,DAMOR MANUBHAI DHULABHAI,"S/O DHULABHAI DAMOR, BANTHIVADA, Na, S/O DHULABHAI DAMOR, Na, MEGHRAJ","[{""NIC5DigitId"":""49229"",""Description"":""Other non urban passenger land transport n.e.c.""}]"
24,GUJARAT,672,ARVALLI,383315,9/9/2025,NEW BIKANER SWEETS AND FARSAN,"4, NEAR APSARA CINEMA, DUGHARWADA ROAD, 4, MODASA, MODASA","[{""NIC5DigitId"":""10733"",""Description"":""Manufacture of sugar confectionery (except sweetmeats)""}]"
24,GUJARAT,672,ARVALLI,383315,9/9/2025,Prime Enterprise,"10, Modasa, Modasa, 10, Modasa, Modasa","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,672,ARVALLI,383246,13/10/2025,Ramesh Mandap Decoration - Hasmukh parmar,"00, Takatuka, Takatuka, 00, Takatuka, Bhiloda","[{""NIC5DigitId"":""74102"",""Description"":""Activities of interior decorators""}]"
24,GUJARAT,672,ARVALLI,383245,13/10/2025,MILK AGRICULTURE,"22, KHANT FALIYU, KHANT FALIYU, 22, LILCHHA, BHILODA","[{""NIC5DigitId"":""01493"",""Description"":""Raising of silk worms, production of silk worm cocoons""}]"
24,GUJARAT,672,ARVALLI,383315,13/10/2025,PANDYA SACHINKUMAR TULSIDAS,"19, PANCHJYOT SOCIETY, ARVALLI, 19, MODASA, MODASA","[{""NIC5DigitId"":""96096"",""Description"":""Astrological and spiritualists’ activities""}]"
24,GUJARAT,672,ARVALLI,383246,13/10/2025,AASHA ROADLINES,"NAVO VASVAT BHILODA, NAVO VASVAT BHILODA, NAVO VASVAT BHILODA, NAVO VASVAT BHILODA, 01, BHILODA","[{""NIC5DigitId"":""46632"",""Description"":""Wholesale of construction materials (sand, gravel etc.)""}]"
24,GUJARAT,672,ARVALLI,383335,13/10/2025,JETHARA MAHAMMADALFEJ,"GABAT, GABAT, GABAT, GABAT, BAYAD, GABAT","[{""NIC5DigitId"":""66290"",""Description"":""Other activities auxiliary to insurance and pension funding""}]"
24,GUJARAT,672,ARVALLI,383310,13/10/2025,AJAYKUMAR BABUBHAI VAGHELA,"1, DHANSURA, DHANSURA, 1, 1, DHANSURA","[{""NIC5DigitId"":""49300"",""Description"":""Transport via pipeline""}]"
24,GUJARAT,672,ARVALLI,383345,13/10/2025,New brothers menswear,"Shop no 00, Aniyor, Dhanaura road busstand nisame, Shop no 00, Na, Malpur","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,672,ARVALLI,383315,13/10/2025,Mukesh Construction,"0, AT SABALPUR PO MAHADEVPURA KAMPA, SABALPUR, 0, MODASA, MODASA","[{""NIC5DigitId"":""30115"",""Description"":""Construction of floating structures ( floating docks, pontoons, coffer-dams, floating landing stages, buoys, floating tanks, barges, lighters, floating cranes, non-recreational inflatable rafts etc.)""}]"
24,GUJARAT,672,ARVALLI,383450,13/10/2025,MALDHARI KIRANA STORE,"00, KISHANGADH, CHITAMANI ROAD, 00, 00, BHILODA","[{""NIC5DigitId"":""47222"",""Description"":""Retail sale of non-alcoholic beverages including icecream not for consumption on the premises""}]"
24,GUJARAT,672,ARVALLI,383246,13/10/2025,FARMER AND PASHUPAL,"00, SILADRI, SILADRI, 00, 00, BHILODA","[{""NIC5DigitId"":""10509"",""Description"":""Manufacture of other dairy products n.e.c.""}]"
24,GUJARAT,672,ARVALLI,383315,13/10/2025,MELADI KIRANA STORE,"SAYARA CHAPRA, SAYARA CHAPRA, SAYARA CHAPRA, SAYARA CHAPRA, 1, MODASA","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,672,ARVALLI,383315,13/10/2025,Harsiddhh bhavani menswear,"KOLIKHAD, KOLIKHAD, Modasa, KOLIKHAD, Modasa, Modasa","[{""NIC5DigitId"":""29209"",""Description"":""Manufacture of other attachments to motor vehicles n.e.c.""}]"
24,GUJARAT,672,ARVALLI,383330,14/10/2025,GANPATSINH HARSHADKUMAR RAVAL,"0, DEMAI, DHANSURA-BAYAD ROAD, 0, DEMAI, DEMAI","[{""NIC5DigitId"":""46302"",""Description"":""Wholesale of raw milk & dairy products""}]"
24,GUJARAT,672,ARVALLI,383320,15/10/2025,MILK BUSINESS REKHABEN,"67, TINTISAR, TINTISAR, 67, TINTISAR, MODASA","[{""NIC5DigitId"":""46302"",""Description"":""Wholesale of raw milk & dairy products""}]"
24,GUJARAT,672,ARVALLI,383345,15/10/2025,BHARAT HARDWARE,"0, LUNAWADA ROAD, LUNAWADA ROAD, 0, MALPUR, MALPUR","[{""NIC5DigitId"":""42909"",""Description"":""Other civil engineering projects n.e.c.""},{""NIC5DigitId"":""43299"",""Description"":""Other construction projects n.e.c.""},{""NIC5DigitId"":""43303"",""Description"":""Interior and exterior painting, glazing, plastering and decorating of buildings or civil engineering structures""},{""NIC5DigitId"":""20221"",""Description"":""Manufacture of paints and varnishes, enamels or lacquers""},{""NIC5DigitId"":""41001"",""Description"":""Construction of buildings carried out on own-account basis or on a fee or contract basis""},{""NIC5DigitId"":""41002"",""Description"":""Activities relating to alteration, addition, repair, maintenance carried out on own-account basis or on a fee or contract basis""},{""NIC5DigitId"":""41003"",""Description"":""Assembly and erection of prefabricated constructions on the site""}]"
24,GUJARAT,672,ARVALLI,383307,15/10/2025,BHARVAD RUPABHAI,"1, NAVALPUR, NAVALPUR, 1, 11, NAVALPUR","[{""NIC5DigitId"":""49300"",""Description"":""Transport via pipeline""}]"
24,GUJARAT,672,ARVALLI,383316,15/10/2025,Chamar Rajeshbhai,"494, na, indiranagar, 494, Na, Limbhoi","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
24,GUJARAT,672,ARVALLI,383330,15/10/2025,Zala Kishansinh Dilipsinh,"Vadinath, Vadinath, Lank, Vadinath, Lank, Bayad","[{""NIC5DigitId"":""27104"",""Description"":""Manufacture of electricity distribution and control apparatus (electrical apparatus for switching or protecting electrical circuits (e.g. switches, fuses, voltage limiters, surge suppressors, junction boxes etc.) for a voltage exceeding 1000 volts; similar apparatus (including relays, sockets etc.) for a voltage not exceeding 1000 volts; boards, panels, consoles, cabinets and other bases equipped with two or more of the above apparatus for electricity control or distribution of electricity including power capacitors.)""}]"
24,GUJARAT,672,ARVALLI,383350,8/10/2025,Jalaram xerox and network,"Meghraj, Gandhi shopping center, Meghraj, Meghraj, Meghraj, Meghraj","[{""NIC5DigitId"":""62099"",""Description"":""Other information technology and computer service activities n.e.c""}]"
24,GUJARAT,672,ARVALLI,383325,8/10/2025,DIL KHUSH BIRYANI,"00, BAYAD, BHUKHEL ROAD, 00, 00, BAYAD","[{""NIC5DigitId"":""10106"",""Description"":""Production of hides and skins originating from slaughterhouses""}]"
24,GUJARAT,672,ARVALLI,383315,10/10/2025,SENTING CONTRACTOR,"RAJALI, MODASA, MODASA, RAJALI, MODASA, MODASA","[{""NIC5DigitId"":""41001"",""Description"":""Construction of buildings carried out on own-account basis or on a fee or contract basis""}]"
24,GUJARAT,672,ARVALLI,383325,10/10/2025,FARMING AND CATTLING,"00, VASADARA, GABAT ROAD, 00, 00, BAYAD","[{""NIC5DigitId"":""10622"",""Description"":""Manufacture of sago and sago products""}]"
24,GUJARAT,672,ARVALLI,383307,10/10/2025,PARAMAR LAXMIBEN BABUBHAI,"00, VADAGAM, VADAGAM, 00, 00, VADAGAM","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,672,ARVALLI,383317,10/10/2025,VANKAR BHIKHABHAI R,"49, NA, NA, 49, NA, VARTHU","[{""NIC5DigitId"":""49229"",""Description"":""Other non urban passenger land transport n.e.c.""}]"
24,GUJARAT,672,ARVALLI,383350,10/10/2025,BHARVAD MASHURBHAI,"MEGHRAJ, CHAR RASTA, MEGHRAJ, MEGHRAJ, MEGHRAJ, ARVALLI","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
24,GUJARAT,672,ARVALLI,383316,10/10/2025,MARUTI AGRO,"Shop No.: G-29/30, Shree Krishna Complex, Sika–Himatnagar Road, Shop No.: G-29/30, -, Modasa","[{""NIC5DigitId"":""47737"",""Description"":""Retail sale of seeds, fertilisers, pesticides, machinery equipments and hand tools""}]"
24,GUJARAT,672,ARVALLI,383315,10/10/2025,MITRAA SALES,"SHOP NO:18,19,20, VANDEMATARAM COMMERCIAL HUB, SHAMLAJI GODHARA HIGHWAY, SHOP NO:18,19,20, MODASA, MODASA","[{""NIC5DigitId"":""45101"",""Description"":""Wholesale and retail sale of new vehicles (passenger motor vehicles, ambulances, minibuses, jeeps, trucks, trailers and semi-trailers)""}]"
24,GUJARAT,672,ARVALLI,387620,12/10/2025,KALA BEAUTI PARLOR,"327  MUKHI NI FALI, NARSINHPUR, NARSINHPUR, 327  MUKHI NI FALI, 327  MUKHI NI FALI, NARSHIPUR","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
24,GUJARAT,672,ARVALLI,383335,12/10/2025,Akshaykumar Patel,"Gabat, Main Bazar, Gabat Bus stand, Gabat, Bayad, Bayad","[{""NIC5DigitId"":""64990"",""Description"":""Other financial service activities, except insurance and pension funding activities, n.e.c""}]"
24,GUJARAT,672,ARVALLI,383355,11/10/2025,MILK SUPPLY,"00, DHAMBOLIYA, DHAMBOLIYA, 00, 00, BHILODA","[{""NIC5DigitId"":""10509"",""Description"":""Manufacture of other dairy products n.e.c.""}]"
