LG_ST_Code,State,LG_DT_Code,District,Pincode,RegistrationDate,EnterpriseName,CommunicationAddress,Activities
24,GUJARAT,454,PANCH MAHALS,389350,14/03/2022,M/S ABEX STEEL,"BLOCK NO 55/1 & , MAHAKALI  ESTATE, GODHRA ROAD, BLOCK NO 55/1 & , 55/1 AND 55/2, HALOL","[{""NIC5DigitId"":""47521"",""Description"":""Retail sale of building material such as bricks, wood, sanitary equipment""}]"
24,GUJARAT,454,PANCH MAHALS,389001,14/02/2023,OZA SHAILESHKUMAR RASIKLAL,"1, 311 KUBARWADA, GODHRA, 1, BHURAVAV CHAR RASTA, GODHRA","[{""NIC5DigitId"":""47890"",""Description"":""Retail sale via stalls and markets of other goods""}]"
24,GUJARAT,454,PANCH MAHALS,389320,27/04/2024,CHAUHAN RAJUBHAI RAMANSINH,"SAGOD FALIYU, MOKAL, MOKAL, SAGOD FALIYU, KANOD, KANOD","[{""NIC5DigitId"":""49229"",""Description"":""Other non urban passenger land transport n.e.c.""}]"
24,GUJARAT,454,PANCH MAHALS,389350,16/01/2023,MAA TULJA BHAVANI TEA STALL,"01, GIDC, GODHRA ROAD, 01, 01, HALOL","[{""NIC5DigitId"":""56302"",""Description"":""Tea\/coffee shops""}]"
24,GUJARAT,454,PANCH MAHALS,389330,13/06/2022,chauhan niruben,"50, patel faliyu, kalol, 50, kalol, kalol","[{""NIC5DigitId"":""46494"",""Description"":""Wholesale of watches, clocks and optical goods""}]"
24,GUJARAT,454,PANCH MAHALS,389001,8/12/2022,NEW HIMACHAL WINTER COLLECTION,"00, NEAR LALBAUG MANDIR, MANDIR GROUND, B/H BUSSTAND, 00, GODHRA, GODHRA","[{""NIC5DigitId"":""13999"",""Description"":""Manufacture of other textiles\/textile products n.e.c.""}]"
24,GUJARAT,454,PANCH MAHALS,389120,4/1/2023,VINOD MOBILE SHOPE,"UDAY HOTEL, UDAY HOTEL CHANCHELAV, DAHOD ROAD HIGHWAY CHANHELAV, UDAY HOTEL, CHANCHELAV, GODHRA","[{""NIC5DigitId"":""27201"",""Description"":""Manufacture of primary cells and primary batteries nd rechargable batteries, cells containing manganese oxide, mercuric oxide silver oxide or other material""},{""NIC5DigitId"":""46524"",""Description"":""Wholesale of telephone, mobile phone and communications equipment and parts""}]"
24,GUJARAT,454,PANCH MAHALS,389001,23/11/2022,SOLANKI PARAMJITSINH,"NAVA, GARA 1, BAHI, NAVA, BAHI, BAHI","[{""NIC5DigitId"":""79110"",""Description"":""Travel agency activities""}]"
24,GUJARAT,454,PANCH MAHALS,389330,7/1/2023,ANMOL FOOTWEAR,"402, OPP POST OFFICE, DAZI FALIYU, 402, A, KALOL","[{""NIC5DigitId"":""47713"",""Description"":""Retail sale of footwear""}]"
24,GUJARAT,454,PANCH MAHALS,389001,27/08/2022,LUCKY ART,"4, EVEREST COMPLEX OPP RAILWAY STATION GATE, STATION ROAD, 4, GODHRA, GODHRA","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""},{""NIC5DigitId"":""90009"",""Description"":""Other creative arts and and entertainment activities""}]"
24,GUJARAT,454,PANCH MAHALS,389001,1/12/2022,M/S PARTH AUTOCARS LLP,"R.S NO.141/A, PLOT NO 1 and 13AT- VAVDI BUZARG,, NEAR HOTEL LUXURA, R.S NO.141/A, 0, PANCH MAHALS","[{""NIC5DigitId"":""45102"",""Description"":""Wholesale and retail sale of used motor vehicles""}]"
24,GUJARAT,454,PANCH MAHALS,389350,31/03/2022,SHREE GELI ENTERPRISE,"PLOT NO 703, PALIWAD ENGINEERING WORKS, GIDC, PLOT NO 703, -, HALOL","[{""NIC5DigitId"":""28221"",""Description"":""Manufacture of machine tools for turning, drilling, milling, shaping, planning, boring, grinding etc.""}]"
24,GUJARAT,454,PANCH MAHALS,389120,31/05/2022,VANZARA MANOJKUMAR BHIMABHAI,"1, vanzara faliyu, orvada, 1, 1, godhra","[{""NIC5DigitId"":""52241"",""Description"":""Cargo handling incidental to land transport""}]"
24,GUJARAT,454,PANCH MAHALS,389350,28/11/2022,NAMRATA ENTERPRISE,"PLOT NO. 25, YASH INDUSTRIAL ESTATE, SANTHROTA ROAD, PLOT NO. 25, 25, HALOL","[{""NIC5DigitId"":""22203"",""Description"":""Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers, boxes, cases, carboys, bottles etc)""}]"
24,GUJARAT,454,PANCH MAHALS,389001,11/7/2022,M/S SATTVAA DEVLOPER,"00, jafrabad, jafrabad, 00, 00, godhra","[{""NIC5DigitId"":""41002"",""Description"":""Activities relating to alteration, addition, repair, maintenance carried out on own-account basis or on a fee or contract basis""}]"
24,GUJARAT,454,PANCH MAHALS,389001,5/3/2022,white alloys,"G1, RAJ PALACE, AMLI FALIA  VOHRAWAD, G1, G1, GODHRA","[{""NIC5DigitId"":""68200"",""Description"":""Real estate activities on a fee or contract basis""}]"
24,GUJARAT,454,PANCH MAHALS,389001,22/11/2022,Shree Ganesh Mobile Care,"2/368/E/G/3, Ashok Complex, Haridaya society, 2/368/E/G/3, 2/368, Godhra","[{""NIC5DigitId"":""62099"",""Description"":""Other information technology and computer service activities n.e.c""}]"
24,GUJARAT,454,PANCH MAHALS,389001,9/6/2022,jay mataji pan & jay mataji ganeral store,"near b n chamber, ankleshwar mahadev road, godhra, near b n chamber, godhra, godhra","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,454,PANCH MAHALS,389210,12/8/2022,SOLANKI PANKAJKUMAR,"00, SOLANKI FALIYU, SHERA BODIDRA KHURD, 00, 00, SAHERA","[{""NIC5DigitId"":""49300"",""Description"":""Transport via pipeline""}]"
24,GUJARAT,454,PANCH MAHALS,389350,31/01/2022,SAHAJANAND TRAVELS,"623 - VANIYAVAD, NEAR SWAMINARAYAN TEMPLE, Tal HALOL, 623 - VANIYAVAD, Tal kanjari, HALOL","[{""NIC5DigitId"":""79110"",""Description"":""Travel agency activities""}]"
24,GUJARAT,454,PANCH MAHALS,389001,15/04/2024,M/S KISHAN ENGINEERS,"1, M/S KISHAN ENGINEERS, GOVINDRAM RAVLANI MARG, 1, 1, GODHRA","[{""NIC5DigitId"":""46639"",""Description"":""Wholesale of other construction equipment n.e.c.""}]"
24,GUJARAT,454,PANCH MAHALS,389210,12/8/2021,DAMOR  VIJAY,"1, DAMOR FALYA, DALWADA ROAD, 1, G, SHAHERA","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,454,PANCH MAHALS,389365,29/03/2024,SATNAM VASTRA BHANDAR,"Ghoghamba maen bazar, Ghoghamba maen bazar Panchamahal, Ghoghamba maen bazar Panchamah, Ghoghamba maen bazar, Ghoghamba maen bazar Panchamah, Panchmahals","[{""NIC5DigitId"":""13111"",""Description"":""Preparation and spinning of cotton fiber including blended* cotton""}]"
24,GUJARAT,454,PANCH MAHALS,389330,12/4/2024,HASHMUKHBHAI KALUBHAI NAYAK,"000, KALOL, KALOL, 000, KALOL, KALOL","[{""NIC5DigitId"":""49110"",""Description"":""Passenger rail transport""}]"
24,GUJARAT,454,PANCH MAHALS,389350,6/9/2022,SHAYONA CYBERCAFE  PROPRIETOR PATEL DAXESHKUMAR GOVINDBHAI,"14/B, DWARKESH CHAMBERS, BARODA ROAD, 14/B, BASEMENT, HALOL","[{""NIC5DigitId"":""63992"",""Description"":""Activities of cyber café""}]"
24,GUJARAT,454,PANCH MAHALS,389350,8/12/2021,Chhatrasinh Tea and Nasta Stol,"na, na, Rameshra Road, na, Na, Halol","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
24,GUJARAT,454,PANCH MAHALS,389350,29/11/2022,DEEPAK TRADING,"SERV NO 185, SAYADPURA, HALOL, SERV NO 185, HALOL, HALOL","[{""NIC5DigitId"":""13997"",""Description"":""Manufacture of metallised yarn or gimped yarn, rubber thread or cord covered with textile material, textile yarn or strip impregnated, covered or sheathed with rubber or plastic""}]"
24,GUJARAT,454,PANCH MAHALS,389001,17/02/2023,TITLE FASHION,"00, TITLE FASHION, SMASHAN ROAD, 00, MARVADIVAS, GODHRA","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,454,PANCH MAHALS,389330,29/11/2022,SHREE MAATRU PAINTING,"137, DAIRY FALIYA, KALOL, 137, KALOL, KALOL","[{""NIC5DigitId"":""90003"",""Description"":""Activities of sculptors, painters, cartoonists, engravers, etchers etc.""},{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,454,PANCH MAHALS,389365,15/04/2024,Unboxing Army,"Dhanehswar, Dhanehswar, Dhanehswar, Dhanehswar, Ghoghamba, Ghoghamba","[{""NIC5DigitId"":""26305"",""Description"":""Manufacture of pagers, cellular phones and other mobile communication equipment""}]"
24,GUJARAT,454,PANCH MAHALS,389365,12/4/2024,Chauhan Ranjitsinh,"00, Road Faliyu, Ghoghamba raod, 00, 00, Ghoghamba","[{""NIC5DigitId"":""49229"",""Description"":""Other non urban passenger land transport n.e.c.""}]"
24,GUJARAT,454,PANCH MAHALS,389350,20/01/2022,SHAH VARSHABEN ATULKUMAR,"61, NARMADA NAGAR, HALOL, 61, HALOL, HALOL","[{""NIC5DigitId"":""47911"",""Description"":""Retail sale via mail order houses""},{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""},{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,454,PANCH MAHALS,389001,3/4/2024,JAI AMBE GENERATORS,"-, DOCTOR NA MUVADA, GODHRA, -, PANCHMAHAL, PANCHMAHAL","[{""NIC5DigitId"":""77100"",""Description"":""Renting and leasing of motor vehicles""}]"
24,GUJARAT,454,PANCH MAHALS,389001,22/03/2024,Mona Tea Mart,"00, Mona Tea Mart, Station Road, 00, Near Old Bus stand, Godhra","[{""NIC5DigitId"":""46306"",""Description"":""Wholesale of tea, coffee & cocoa""}]"
24,GUJARAT,454,PANCH MAHALS,389330,30/04/2024,M/S SHREE TRADING COMPANY,"Shree Trading Co., Near MGS High School, Kalol, Shree Trading Co., Derol Station Road, PMS","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""}]"
24,GUJARAT,454,PANCH MAHALS,389350,27/03/2024,SHREE SHANKAR SCRAP SUPPLIERS,"52/55, SHREE SHANKAR SCRAP SUPPLIERS, Godhra Road, 52/55, AMBIKA UDHYOG NAGAR, HALOL","[{""NIC5DigitId"":""38110"",""Description"":""Collection of non-hazardous waste""}]"
24,GUJARAT,454,PANCH MAHALS,389110,27/03/2024,I SHREE KHODIYAR,"183, BHOI FALIYU, MORA, 183, 0, MORA","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
24,GUJARAT,454,PANCH MAHALS,389350,29/03/2024,Delight Engineers,"637, GIDC,OPP EXCISE OFFICE, Halol, 637, Halol, Halol","[{""NIC5DigitId"":""47190"",""Description"":""Other retail sale in non-specialized stores""}]"
24,GUJARAT,454,PANCH MAHALS,389350,22/02/2023,DADHI MUSTUFA MUSA,"0, NEAR HOTEL ASOPALAV, HALOL, 0, HALOL, HALOL","[{""NIC5DigitId"":""68100"",""Description"":""Real estate activities with own or leased property""},{""NIC5DigitId"":""68200"",""Description"":""Real estate activities on a fee or contract basis""}]"
24,GUJARAT,454,PANCH MAHALS,388713,22/08/2022,ABC,"468, BHARVAD FALIYU, VAVADI KHURD, 468, NA, GODHRA","[{""NIC5DigitId"":""49226"",""Description"":""Passenger transport by man- or animal-drawn vehicles""}]"
24,GUJARAT,454,PANCH MAHALS,389115,30/07/2022,ARUN JEWELLERS,"SHOP NO-2, VIJAY COMPLEX, TALUKA PANCHAYAT ROAD, SHOP NO-2, MORVA HADAF, MORVA HADAF","[{""NIC5DigitId"":""47733"",""Description"":""Retail sale of jewellery and immitation jewellery""}]"
24,GUJARAT,454,PANCH MAHALS,389001,25/03/2022,P. D.FOODS,"1 st FLOOR, BHURAVAV SAMPA ROAD,, NEAR SATKEVAL MANDIR, 1 st FLOOR, ., GODHARA","[{""NIC5DigitId"":""10791"",""Description"":""Processing and blending of tea including manufacture of instant tea""},{""NIC5DigitId"":""10799"",""Description"":""Other semi-processed, processed or instant foods n.e.c. except farinaceous products and malted foods and manufacturing activities like manufacture of egg powder, sambar powder etc. (this excludes the activities covered under 10619)""}]"
24,GUJARAT,454,PANCH MAHALS,389365,7/8/2022,MAHEK KAPAD SHOP,"0, JUNU BAJAR, PALLI ROAD, 0, 0, GHOGHAMBA","[{""NIC5DigitId"":""47510"",""Description"":""Retail sale of textiles in specialized stores""}]"
24,GUJARAT,454,PANCH MAHALS,389330,9/6/2022,solanki jashreeben,"230, sadak faliyu, kalol, 230, kalol, kalol","[{""NIC5DigitId"":""46309"",""Description"":""Wholesale of other basic\/manufactured food stuffs n.e.c.""}]"
24,GUJARAT,454,PANCH MAHALS,389001,7/8/2022,NASEEB SCRAP,"R.S. NO.17/2 PAIKI, PLOT NO. 1, PANCHYAT MILKAT NO.459,OPP.LILESARA, Vadodara highway, R.S. NO.17/2 PAIKI, Godhra, Godhra","[{""NIC5DigitId"":""96098"",""Description"":""General household maintenance activities like grooming of the floor, dusting, cleaning of utensils etc.""}]"
24,GUJARAT,454,PANCH MAHALS,389350,27/11/2021,A B SHAH,"PLOT NO.B/20, VINAYAK INDUSTRIAL ESTATE, SATHROTA ROAD, PLOT NO.B/20, RS NO.321/1, HALOL","[{""NIC5DigitId"":""22203"",""Description"":""Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers, boxes, cases, carboys, bottles etc)""}]"
24,GUJARAT,454,PANCH MAHALS,389001,10/8/2022,VISHVKARMA GRUHAUDYOG,"35/1, RIDHISIDHI SOCIETY, DAHOD ROAD, 35/1, -, GODHRA","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""},{""NIC5DigitId"":""10750"",""Description"":""Manufacture of prepared meals and dishes""}]"
24,GUJARAT,454,PANCH MAHALS,389001,6/5/2022,PRADIPKUMAR KIMATRAY CHATRANI,"4-273-E, KALAL DARVAJA, KALAL DARVAJA, 4-273-E, KALAL DARVAJA, GODHARA","[{""NIC5DigitId"":""47722"",""Description"":""Retail sale of perfumery and cosmetic articles""}]"
24,GUJARAT,454,PANCH MAHALS,389341,18/06/2022,BARIA NARVATBHAI CHAGANBHAI,"662, MOTI NIKOLA, MOTI NIKOL, 662, MOTI NIKOL, MOTI NIKOL","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
24,GUJARAT,454,PANCH MAHALS,389330,7/5/2022,ASIFABANU MAHAMADABRARKHAN PATHAN,"TALAV ROAD, NEAR S.T. STAND, S.T. STAND ROAD, TALAV ROAD, KALOL, KALOL","[{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""}]"
24,GUJARAT,454,PANCH MAHALS,389260,1/11/2021,CMS AND ED CENTRE,"AT KYARIYA, POST CHITWA, AT KYARIYA, AT KYARIYA, TA SANTRAMPUR, AT KYARIYA","[{""NIC5DigitId"":""86100"",""Description"":""Hospital activities""},{""NIC5DigitId"":""86909"",""Description"":""Other human health activities n.e.c. (including independent ambulance activities)""}]"
24,GUJARAT,454,PANCH MAHALS,389001,22/02/2023,PARAG FOOTWEAR,"A, MG road, Nichwas bazar, A, A, Godhra","[{""NIC5DigitId"":""47211"",""Description"":""Retail sale of cereals and pulses, tea, coffee, spices and flour""}]"
24,GUJARAT,454,PANCH MAHALS,389001,4/8/2022,SAWAN CATERERS,"3, MODI NI WADI, GARDEN ROAD, 3, GODHRA, GODHRA","[{""NIC5DigitId"":""56210"",""Description"":""Event catering""}]"
24,GUJARAT,454,PANCH MAHALS,389330,7/2/2022,GREAT BHARAT BRICKS,"0, 0, PURSHOTTAM SOCIETY, 0, 0, KALOL","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
24,GUJARAT,454,PANCH MAHALS,389001,18/10/2022,MALDI MAA KIRANA STORE,"0, MALDI STORE, CHABANPUR, 0, 0, GODHRA","[{""NIC5DigitId"":""56291"",""Description"":""Activities of food service contractors (e.g. for transportation companies)""}]"
24,GUJARAT,454,PANCH MAHALS,389210,28/10/2021,Jay khodiyar kirana store,"holi faliyu, holi faliyu, holi faliyu, holi faliyu, holi faliyu, shahera","[{""NIC5DigitId"":""96097"",""Description"":""Activities of aaya, dhai, governess, baby sitter etc.""}]"
24,GUJARAT,454,PANCH MAHALS,389001,2/3/2022,BARIA ROHITKUMAR AARATSINH,"226, TALAV FALIYU, ,, 226, ,, TALUKA : GODHRA","[{""NIC5DigitId"":""47211"",""Description"":""Retail sale of cereals and pulses, tea, coffee, spices and flour""},{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""}]"
24,GUJARAT,454,PANCH MAHALS,389350,6/1/2022,P.D.OMLET,"Near, Harjira, Pavagadh road, Near, Halol, Halol","[{""NIC5DigitId"":""56102"",""Description"":""Cafeterias, fast-food restaurants and other food preparation in market stalls""}]"
24,GUJARAT,454,PANCH MAHALS,389001,5/11/2021,GANESH MOBILE SHOP,"00, NR RAILWAY CROSSING, GODHRA, 00, GODHRA, PANCHMAHAL","[{""NIC5DigitId"":""26305"",""Description"":""Manufacture of pagers, cellular phones and other mobile communication equipment""}]"
24,GUJARAT,454,PANCH MAHALS,389001,28/11/2022,SD BRICKS,"212, SD BRICKS, HAMIRPUR, 212, 212, GODHRA","[{""NIC5DigitId"":""23921"",""Description"":""Manufacture of bricks""}]"
24,GUJARAT,454,PANCH MAHALS,389001,31/12/2021,M/S MANEKLAL GORDHANDAS & CO,"NR RLY CROSSING, SHAHERA BHAGOL, OLD  GODHRA LUNAWADA ROAD, NR RLY CROSSING, GODHRA, GODHRA","[{""NIC5DigitId"":""49300"",""Description"":""Transport via pipeline""}]"
24,GUJARAT,454,PANCH MAHALS,389350,27/11/2021,TATVA INDUSTRIES,"PLOT NO.19, YASH INDUSTRIAL ESTATE, SATHROTA ROAD,DUNIYA, PLOT NO.19, SURVEY NO.59 PAIKI 1, HALOL","[{""NIC5DigitId"":""22203"",""Description"":""Manufacture of plastic articles for the packing of goods (plastic bags, sacks, containers, boxes, cases, carboys, bottles etc)""}]"
24,GUJARAT,454,PANCH MAHALS,389001,27/11/2021,M/S UNIVERSAL MINERALS AND METAL,"72,VRUNDAVAN-2, SHARDA, BAMROLI ROAD, 72,VRUNDAVAN-2, 175-GODHRA-43, GODHRA","[{""NIC5DigitId"":""08997"",""Description"":""Mining of felspar and silica minerals including quartz, quartzite and fuch. Quartzite""}]"
24,GUJARAT,454,PANCH MAHALS,399380,11/1/2023,SHRI HARISHKUMAR BARIA,"00, nava faliya, nava faliya b, 00, 00, jetpur pavi","[{""NIC5DigitId"":""64199"",""Description"":""Other monetary intermediation services n.e.c.""}]"
24,GUJARAT,454,PANCH MAHALS,388713,11/1/2023,HARSHADKUMAR NATVARSINH CHAUHAN,"0, UGAMANU FALIYU, KAKANPUR, 0, KAKANPUR, GODHRA","[{""NIC5DigitId"":""49231"",""Description"":""Motorised road freight transport""}]"
24,GUJARAT,454,PANCH MAHALS,389340,29/11/2021,Patel maulinkumar,"1, Vivekanand society, Kharsaliya road, 1, 1, VEJALPUR","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,454,PANCH MAHALS,389350,22/02/2023,SURESHKUMAR VELJIBHAI BHARWAD,"C/494, MARKETING YARD, HALOL, C/494, HALOL, HALOL","[{""NIC5DigitId"":""46302"",""Description"":""Wholesale of raw milk & dairy products""}]"
24,GUJARAT,454,PANCH MAHALS,389330,7/3/2022,SAINATH CATERING SERVICE,"50, Shusandeep Society, Halol Godhara Road, 50, Near Tractor Showroom, Kalol","[{""NIC5DigitId"":""56210"",""Description"":""Event catering""}]"
24,GUJARAT,454,PANCH MAHALS,389350,7/5/2022,SP Photography,"C/3, Dhaval park society, Kanjari road, C/3, Halol, Halol","[{""NIC5DigitId"":""59112"",""Description"":""Video production""}]"
24,GUJARAT,454,PANCH MAHALS,389001,22/02/2023,KOTHARI ACCOUNTS,"., KOTHARI ACCOUNTS, NAVRANG SOCIETY, ., ., GODHRA","[{""NIC5DigitId"":""69201"",""Description"":""Accounting, bookkeeping and auditing activities""}]"
24,GUJARAT,454,PANCH MAHALS,389001,31/05/2022,AARIF ABDULRAZZAKBHAI DHANTIYA,"4/622A1, NEAR SHAMILAR COMPLEX, NEAR SHAMILAR COMPLEX, 4/622A1, 4/622A1, GODHRA","[{""NIC5DigitId"":""08107"",""Description"":""Mining\/quarrying of limestone, limeshell, 'kankar' and other calcareous minerals including calcite, chalk and shale""}]"
24,GUJARAT,454,PANCH MAHALS,388710,25/03/2022,Valand Mehulkumar,"Khadayata bhuvan, Khadayata bhuvan, Timba road, Khadayata bhuvan, Timba road, Godhra","[{""NIC5DigitId"":""96020"",""Description"":""Hairdressing and other beauty treatment""}]"
24,GUJARAT,454,PANCH MAHALS,389001,20/10/2022,SMT JAMILABIBI IMRAN PATHAN,"00, Amina Manzil, Krishna Cinema Road, 00, Nr. Kuba Masjid Godhra, Godhra","[{""NIC5DigitId"":""14101"",""Description"":""Manufacture of all types of textile garments and clothing accessories""}]"
24,GUJARAT,454,PANCH MAHALS,389365,23/03/2022,KGN WOODEN,"., MUSALMAN FALIYU, MUSALMAN FALIYU, ., ., GHOGHAMBA","[{""NIC5DigitId"":""47990"",""Description"":""Other retail sale not in stores, stalls or markets""},{""NIC5DigitId"":""16299"",""Description"":""Manufacture of other wood products n.e.c.""}]"
24,GUJARAT,454,PANCH MAHALS,389320,25/01/2023,AMAN BRICKS,"SURVEY NO 170, AMAN BRICKS, PALASA VILLAGE, SURVEY NO 170, SURVEY NO 166,167, KALOL","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""},{""NIC5DigitId"":""23921"",""Description"":""Manufacture of bricks""}]"
24,GUJARAT,454,PANCH MAHALS,389330,11/12/2022,RUPESH ENGINEERING WORKS,"0, OPP TALUKA PANCHAYAT, GODHRA ROAD, 0, 0, KALOL","[{""NIC5DigitId"":""71100"",""Description"":""Architectural and engineering activities and related technical consultancy""}]"
24,GUJARAT,454,PANCH MAHALS,388710,27/10/2022,Arunkumar General store,"ambika chowk, ambika chowk, ambika chowk, ambika chowk, ratanpur kantdi, ratanpur kantdi","[{""NIC5DigitId"":""47713"",""Description"":""Retail sale of footwear""}]"
24,GUJARAT,454,PANCH MAHALS,389001,18/01/2022,NEW PANCHMAHAL MINERALS,"672/2/A, NEW PANCHMAHAL MINERALS, SHAMLI DARUNIYA ROAD, 672/2/A, GODHRA, GODHRA","[{""NIC5DigitId"":""32909"",""Description"":""Manufacture of other articles n.e.c.""}]"
24,GUJARAT,454,PANCH MAHALS,389210,22/07/2022,SHILPABEN HASMUKHLAL LUHAR,"LUHAR FALIYU, LUHAR FALIYU, VIJAPUR, LUHAR FALIYU, VIJAPUR, SHEHERA","[{""NIC5DigitId"":""47219"",""Description"":""Retail sale of other food products n.e.c.""}]"
24,GUJARAT,454,PANCH MAHALS,389330,31/08/2022,Suban Shabbir,"1, Patel Faliya, Men Bazar Road, 1, 1, Kalol","[{""NIC5DigitId"":""47711"",""Description"":""Retail sale of readymade garments, hosiery goods, other articles of clothing and clothing accessories such as gloves, ties, braces etc.""}]"
24,GUJARAT,454,PANCH MAHALS,389350,28/07/2022,DHAVAL STORE,"Main market, Vithal faliya, Mota Hanuman temple, Main market, 1, Halol","[{""NIC5DigitId"":""47110"",""Description"":""Retail sale in non-specialized stores with food, beverages or tobacco predominating""}]"
24,GUJARAT,454,PANCH MAHALS,389120,4/3/2023,KHEDA FALIYU DUDH MANDALI,"36, KHEDA FALIYU DHOLI, WAGHJIPUR ROAD, 36, POST BAKHHAR, GODHRA","[{""NIC5DigitId"":""46302"",""Description"":""Wholesale of raw milk & dairy products""}]"
